run_name,cfg,Total money_made,Total distance driven,Average profit,Customers served,Customers cancelled,Waiting time,Average free time,Highest earning taxi id,Highest earning taxi per hour,Lowest earning taxi id,Lowest earning taxi per hour
,"cr=closest, ms=batching, bl=0.1",12843.044649320611,5323.5223246603055,159.16675924849386,724,0,1346.3389368922321,2.202443267757104,70,46.25267837053437,71,0.0
,"cr=closest, ms=batching, bl=0.2",13790.621821330882,5768.810910665443,122.68795766211447,739,0,539.2383599939843,2.7948080004303484,100,55.47867457580913,98,0.0
,"cr=shortest, ms=None, bl=None",12361.021195554478,9784.021998184218,116.90131231368132,677,0,988.1466287327967,0.12941422916360548,88,48.549259148382326,89,18.27998905458297
,"cr=longest, ms=None, bl=None",11932.00121807589,9319.07134529415,125.85233686271326,559,0,1232.8187391194613,0.1126038485304424,75,34.67076432249563,80,0.0
,"cr=closest, ms=None, bl=None",13402.477834891271,7506.736459054549,133.72056789977933,730,0,788.2605868323815,0.7499218813338687,86,75.93619347090018,87,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27448.744963434263,108355.13853740226,53.00658032985154,742,0,0,2.965828670231257,95,275.97190957118084,99,0.0
,"cr=closest, ms=batching, bl=0.01",13650.832056710764,5701.916028355382,166.80598468052935,736,0,591.8976261363472,2.3887578356465013,75,48.721001729750434,50,18.114235880143482
,"cr=closest, ms=batching, bl=0.05",13229.085079667979,5524.042539833988,142.63854790236687,723,0,596.2048616094057,2.9499410960775876,5,36.285517304985724,85,0.0
,"cr=closest, ms=batching, bl=0.1",14071.524593273698,5892.76229663685,122.79021079948885,749,0,656.2475619665427,2.8413412096722688,96,43.17295593461114,95,0.0
,"cr=closest, ms=batching, bl=0.2",13084.23362494719,5459.116812473592,112.07860058366786,708,0,510.71119957487355,3.3024626488554807,106,83.73302799827242,107,0.0
,"cr=shortest, ms=None, bl=None",10457.071531871119,8491.309329533236,119.98369405430782,643,0,890.5720064468567,0.06369920752893779,16,28.85424068419936,73,0.0
,"cr=longest, ms=None, bl=None",13083.579105902094,9737.904627316566,111.3599818043877,714,0,1675.4665288606784,0.6429381380192402,99,57.74082171948505,100,0.0
,"cr=closest, ms=None, bl=None",13720.76441044575,6849.303430476244,117.62765451762388,737,0,511.06226392288494,1.8652577362479392,103,45.729667858915626,104,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28691.447394428338,111773.64097320012,63.367191997883126,791,0,0,2.9199508554434197,12,138.21999410549324,99,0.0
,"cr=closest, ms=batching, bl=0.01",13217.858683656805,5515.4293418284005,124.89456510609405,722,0,835.9226038281757,2.961362445444833,4,42.623402139564945,96,0.0
,"cr=closest, ms=batching, bl=0.05",13681.987398646885,5712.993699323441,147.52221951508463,745,0,1138.712842936991,2.423487511636974,83,46.072838159294086,75,0.0
,"cr=closest, ms=batching, bl=0.1",13738.358813114348,5733.679406557173,144.7312980667003,743,0,655.4138486098096,2.5988469087658577,8,36.23380225603953,85,0.0
,"cr=closest, ms=batching, bl=0.2",14217.615838765141,5941.807919382572,162.86567818610783,768,0,1135.7979973580898,2.4813183206832212,32,36.270186020710064,77,22.09545858344984
,"cr=shortest, ms=None, bl=None",12820.428002572202,9182.233219923037,114.4164724852875,701,0,1260.9127409515006,0.6692941087854889,95,39.05304283513564,96,0.0
,"cr=longest, ms=None, bl=None",13572.473277240308,10677.664265328856,117.90660231107765,687,0,2100.0726524321167,0.10276610566543387,95,39.24283843069163,96,0.0
,"cr=closest, ms=None, bl=None",13140.981322510192,7022.621394825935,139.71972670886902,721,0,520.2042932907832,1.0193808722706754,83,108.42699625509802,84,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35869.10151275004,141368.05399080642,88.31965947196211,801,0,0,2.749868081839539,18,218.37909012119434,86,0.0
,"cr=closest, ms=batching, bl=0.01",13774.651050802473,5768.3255254012365,113.70257608758759,734,0,387.8135270310024,3.1952389515743875,107,40.48942927216281,57,0.0
,"cr=closest, ms=batching, bl=0.05",14056.571194836906,5892.785597418453,125.02926286750701,745,0,509.0500975004135,3.10640483754409,97,48.22950297300965,100,0.0
,"cr=closest, ms=batching, bl=0.1",13483.328550796297,5598.664275398147,131.52761378421977,754,0,349.6107217798488,2.9274262209829507,91,44.401375704747494,94,0.0
,"cr=closest, ms=batching, bl=0.2",13630.715278092295,5685.857639046146,148.7326636938461,739,0,1039.0196029609774,2.6582686990851014,10,37.423984988025616,65,14.673498625997828
,"cr=shortest, ms=None, bl=None",11774.44892235769,9609.640374453787,110.70248143221275,694,0,1757.140466476323,0.10618878775708224,80,32.93177454321143,88,0.0
,"cr=longest, ms=None, bl=None",10331.873958354803,7932.269242743891,123.17493112402859,435,0,618.0948069673694,0.10919061764711722,68,40.223939733616874,70,0.0
,"cr=closest, ms=None, bl=None",14003.103150551857,8675.589261392459,163.57313731031147,754,0,469.46679538988155,0.07400199941375729,74,53.9356128150071,75,0.0
,"cr=closest, ms=allow_rellocation, bl=None",31125.65886808797,123761.88931140715,82.76988319229277,750,0,0,2.833836778948984,49,156.84734350808034,76,0.0
,"cr=closest, ms=batching, bl=0.01",13022.404557393049,5426.702278696524,134.12431574891852,706,0,518.230105880368,2.7703016275682564,85,46.40172687391534,87,0.0
,"cr=closest, ms=batching, bl=0.05",14619.67378143757,6097.836890718784,145.65333047058496,797,0,509.2039553837386,2.450077253378694,84,40.81447623703528,90,0.0
,"cr=closest, ms=batching, bl=0.1",14396.350485375608,6010.1752426878,146.603504853756,780,0,835.7190331649733,2.6516879299323386,3,37.31455648914862,83,11.683506327600487
,"cr=closest, ms=batching, bl=0.2",14276.695118818758,5963.84755940938,129.5438178904642,764,0,551.0010282245117,3.264254153307722,100,69.12192439714804,101,0.0
,"cr=shortest, ms=None, bl=None",13394.882352115006,9056.796739906515,104.35606310030359,738,0,769.3065132136702,1.2825903363490925,111,55.24181561847214,98,0.0
,"cr=longest, ms=None, bl=None",11435.96275822184,8797.63915031481,120.95543660198598,518,0,752.4839575157405,0.1301691907800743,78,42.73131343431094,79,0.0
,"cr=closest, ms=None, bl=None",13991.934886291318,7161.50154357756,124.35281759976041,760,0,602.6096991458257,1.207261166920372,97,114.27596581623793,95,0.0
,"cr=closest, ms=allow_rellocation, bl=None",21922.49488672704,77819.80773114886,58.33516826144307,721,0,0,3.2615912402526765,106,88.70979908605496,102,0.0
,"cr=closest, ms=batching, bl=0.01",13342.40004005712,5573.200020028562,119.88000035344523,720,0,485.0841369786934,3.08129404669397,99,52.93686495232856,101,0.0
,"cr=closest, ms=batching, bl=0.05",14160.75533988401,5922.377669942003,144.18088673217343,762,0,786.6685707434034,2.946806663430085,5,40.45109816744063,54,5.605136386757699
,"cr=closest, ms=batching, bl=0.1",13898.663162439158,5822.83158121958,161.19109931892712,738,0,1357.9804036009427,1.8795064843585536,71,45.8338814086595,76,0.0
,"cr=closest, ms=batching, bl=0.2",14282.463118639515,5984.731559319756,129.55957234431253,762,0,547.6683353834006,2.843912493280978,2,34.204780763378444,97,0.0
,"cr=shortest, ms=None, bl=None",13617.932770878828,9003.939670983254,119.36509936042607,734,0,618.5127488606474,0.6629492424838322,93,31.630171610026235,99,0.0
,"cr=longest, ms=None, bl=None",12501.050438652688,9660.392090293464,124.34084730110587,567,0,1192.7790607814643,0.09364958825519819,85,31.10588212895581,84,17.258963880718536
,"cr=closest, ms=None, bl=None",14861.515632374452,7919.86636985936,135.48512610614887,775,0,594.3143491227087,0.9913326790610575,93,41.91012873198027,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",32394.750426999268,124117.79520824936,92.33160226035845,737,0,0,3.0485959412333004,71,272.6730706759631,82,0.0
,"cr=closest, ms=batching, bl=0.01",14044.440386580143,5874.720193290072,153.2082898562158,757,0,469.31849900585297,2.4170482584538036,77,42.10272747489143,83,0.0
,"cr=closest, ms=batching, bl=0.05",13528.365693419455,5667.6828467097275,140.85033095542633,717,0,310.7885918255097,3.0377882674190726,86,34.80259672755475,57,14.215527469731112
,"cr=closest, ms=batching, bl=0.1",13073.313652720102,5455.156826360051,122.26818660661321,706,0,934.5237878799832,2.4706862559877893,6,37.90312841118893,88,0.0
,"cr=closest, ms=batching, bl=0.2",14585.202709950034,6083.601354975015,140.72086777847397,786,0,540.2789784817885,2.4186225526675127,91,37.618187477765844,94,0.0
,"cr=shortest, ms=None, bl=None",12754.588200302278,10207.84206472664,110.44350296244279,729,0,1122.8097003858868,0.11214495265335009,93,32.31674143280181,95,0.0
,"cr=longest, ms=None, bl=None",12168.544871213478,9387.718336928801,123.98796631117735,562,0,1470.3929154339908,0.10662058638990837,59,32.38718467132173,81,0.0
,"cr=closest, ms=None, bl=None",14408.492409532608,8921.273535773435,143.45724661793093,778,0,698.2532405108394,0.1735778687137382,88,47.48398691791588,23,22.300308229362763
,"cr=closest, ms=allow_rellocation, bl=None",29782.36811891175,126099.91237306345,49.591148307598516,751,0,0,2.8613393790839643,7,134.3531559266196,92,0.0
,"cr=closest, ms=batching, bl=0.01",13871.139790262505,5792.569895131253,122.23678664650244,748,0,395.5033351700989,2.690965818459283,102,88.37130434814786,101,0.0
,"cr=closest, ms=batching, bl=0.05",14547.338180209792,6070.669090104894,132.01192437810715,792,0,486.83656558379465,2.747712814378948,1,36.938498878409,96,0.0
,"cr=closest, ms=batching, bl=0.1",14741.389126018134,6170.694563009067,126.23598330295637,787,0,799.5413377294074,2.806523287547828,6,36.20856553201475,101,0.0
,"cr=closest, ms=batching, bl=0.2",13021.852746676075,5424.926373338038,159.1582329601128,709,0,984.39078483452,2.4121005981834696,1,35.533802380762616,75,0.0
,"cr=shortest, ms=None, bl=None",8568.724456550744,6984.445372371948,99.60882475106047,546,0,813.5371648927429,0.15040200560820946,63,35.422407095473304,71,0.0
,"cr=longest, ms=None, bl=None",11407.615832043013,8886.749983929582,131.92144979804252,509,0,1312.4228671442079,0.08297606099854948,70,32.63410766669794,73,19.040467578689377
,"cr=closest, ms=None, bl=None",14229.53244189227,8697.55514087316,152.3173343136298,752,0,906.7337747874045,0.17520332527051174,82,44.528300771182344,79,18.16549373525247
,"cr=closest, ms=allow_rellocation, bl=None",26687.481571665387,98909.85595824463,67.70108215702408,731,0,0,3.165397484360757,17,121.11103800075857,102,0.0
,"cr=closest, ms=batching, bl=0.01",14745.208848862227,6181.604424431113,148.44931828545057,785,0,627.3280113683757,2.736518788168426,90,40.26105648381571,81,12.953889268106437
,"cr=closest, ms=batching, bl=0.05",13878.435472067882,5787.217736033943,127.2099192486109,757,0,481.88047844741203,3.069976428087888,2,39.626098580347225,97,0.0
,"cr=closest, ms=batching, bl=0.1",13889.891810472729,5821.445905236365,147.97212359797047,736,0,1924.645886984664,2.160791937830125,12,39.83993442012587,85,0.0
,"cr=closest, ms=batching, bl=0.2",12286.124218312034,5066.062109156016,139.1717505738374,704,0,617.3636674885502,2.575356277702662,79,49.34133089159238,23,17.457303744667673
,"cr=shortest, ms=None, bl=None",13886.746503006721,11000.806570422852,118.0463150396177,753,0,1610.5952900891707,0.1406785185083526,97,44.743808398503845,98,0.0
,"cr=longest, ms=None, bl=None",12613.06716738017,8819.972265579188,109.58659307337705,693,0,1767.0571797267173,0.80342471738036,93,28.461107206014308,98,0.0
,"cr=closest, ms=None, bl=None",14332.10595129633,7691.312899028144,129.23074112616865,771,0,661.9327403355766,0.8665576821730683,97,60.415841961930795,95,0.0
,"cr=closest, ms=allow_rellocation, bl=None",34216.80424486756,139983.92104126656,68.35186853422253,794,0,0,2.6748069874613454,91,211.7846606642802,87,0.0
,"cr=closest, ms=batching, bl=0.01",13529.29802323174,5642.64901161587,127.84297134957282,736,0,405.0410435294601,2.94567907831662,8,39.14893769662435,45,0.0
,"cr=closest, ms=batching, bl=0.05",12313.8403675881,5148.92018379405,126.78714978459878,660,0,679.6849745939663,3.0144632639448794,2,37.91528554207255,87,0.0
,"cr=closest, ms=batching, bl=0.1",13597.489858289591,5699.2449291447965,131.1330618153751,716,0,474.1260136637836,2.7135761234442577,91,61.86937406218839,94,0.0
,"cr=closest, ms=batching, bl=0.2",12801.360578018195,5343.180289009098,158.5503313542753,694,0,675.3084662060824,2.771891347560597,74,48.14973405896334,73,17.29354185705196
,"cr=shortest, ms=None, bl=None",14961.453345868591,10893.714753017466,108.32805419716186,788,0,837.086017810282,0.5490812752359568,110,36.63261303900083,99,0.0
,"cr=longest, ms=None, bl=None",10868.489273572657,8348.487857510094,117.93322694962353,467,0,708.6910920181633,0.09723666512444377,69,32.383543675978515,77,0.0
,"cr=closest, ms=None, bl=None",13411.691719327322,7545.695918034765,141.6970539966711,736,0,392.8452364570444,1.0290427595010814,84,39.72914588297889,65,10.69172802690127
,"cr=closest, ms=allow_rellocation, bl=None",28592.20686184863,113684.50985780668,59.1444938412859,755,0,0,3.0304930222660165,10,161.77140021463245,50,14.94809577866057
,"cr=closest, ms=batching, bl=0.01",14137.176368724467,5901.588184362234,147.23703104377293,765,0,489.59659185478506,2.4954175709276782,86,87.40220049155259,56,20.61963718841281
,"cr=closest, ms=batching, bl=0.05",13703.046316949843,5746.023158474922,144.29703086499842,722,0,577.7714576398974,2.521083020816123,87,41.73634738753644,85,0.0
,"cr=closest, ms=batching, bl=0.1",14617.175017947779,6122.087508973891,132.60155956587127,782,0,676.5546115978996,2.6419158133616714,3,36.35205313838479,99,0.0
,"cr=closest, ms=batching, bl=0.2",14344.700106495911,6018.850053247956,135.4735061427456,763,0,909.9227303840183,2.7188005236679755,2,34.396466034488185,94,0.0
,"cr=shortest, ms=None, bl=None",12679.030928428978,10170.182345726733,113.24462190727267,726,0,1425.706774673264,0.07800152223797027,61,29.80173812496538,94,0.0
,"cr=longest, ms=None, bl=None",14308.147645902904,11359.482929059091,122.81888836827633,720,0,1810.0948093844925,0.09831633131563326,94,51.93834676665029,98,11.117143411159233
,"cr=closest, ms=None, bl=None",13588.331354828313,6497.182389392559,121.67222650445338,763,0,395.3925783276851,1.4976926882388284,1,36.243714332124156,101,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27913.3939154693,110185.82574771703,58.18048283094947,807,0,0,2.644888261163038,2,116.5428990045476,99,0.0
,"cr=closest, ms=batching, bl=0.01",13075.27757286289,5460.638786431445,121.04191732905659,708,0,322.0728080729859,2.8616091634444643,96,103.62887933387027,97,0.0
,"cr=closest, ms=batching, bl=0.05",13003.499203642254,5412.749601821128,175.30807769526507,714,0,642.4281497098822,2.5056223601318597,68,44.72453980239757,37,23.13539321848477
,"cr=closest, ms=batching, bl=0.1",12781.414626317073,5298.707313158536,136.29852515913223,718,0,463.0579261140174,2.786724825569996,84,36.80379035496754,86,0.0
,"cr=closest, ms=batching, bl=0.2",13901.093403229343,5786.5467016146695,130.03861288680008,761,0,1064.541662384774,2.8795534981108504,97,37.432778119605025,98,0.0
,"cr=shortest, ms=None, bl=None",11762.972614015445,9545.62710064663,113.26261142397844,668,0,794.1289904344753,0.11069917835357662,82,35.696044973295635,86,0.0
,"cr=longest, ms=None, bl=None",10573.91421596373,7988.364263665558,121.30055896257592,446,0,1149.632745175956,0.108895805113275,46,30.709189830515236,73,0.0
,"cr=closest, ms=None, bl=None",14314.635517198207,8344.76396524778,142.0863227432432,766,0,454.84983930078135,0.6450370199874054,84,52.56145035739629,89,0.0
,"cr=closest, ms=allow_rellocation, bl=None",26763.082129840215,111092.88728389674,44.1214045928239,734,0,0,3.594152572534585,27,123.93936375954897,59,0.0
,"cr=closest, ms=batching, bl=0.01",13262.198891017666,5543.599445508833,132.1030326295206,716,0,360.6177114361368,2.986780096696151,1,33.78857611476978,90,8.391944621449095
,"cr=closest, ms=batching, bl=0.05",14847.517011547303,6204.25850577365,127.16509635880917,804,0,759.6421297828088,2.944001476684063,6,38.971353700334134,105,0.0
,"cr=closest, ms=batching, bl=0.1",13119.556399757075,5448.278199878538,167.08195499696336,734,0,965.7337671014694,2.301704359040549,71,74.08225416038084,72,0.0
,"cr=closest, ms=batching, bl=0.2",11924.546765909847,4948.273382954924,156.21274413312662,670,0,763.807113683574,2.276129962619829,66,45.98886140827352,68,0.0
,"cr=shortest, ms=None, bl=None",13515.137151971805,10888.958032147482,110.07131597613892,730,0,1423.0058112923787,0.1196105526129489,101,55.09615339924632,100,0.0
,"cr=longest, ms=None, bl=None",14229.420348722484,11242.7449068201,123.51413780781925,710,0,1303.6567188763418,0.08664148892736026,96,67.67308486449498,97,0.0
,"cr=closest, ms=None, bl=None",13698.393027418337,7568.220664213596,131.01880531801743,723,0,776.964099957661,0.8709829955717583,92,71.78933253695651,74,8.569040945354262
,"cr=closest, ms=allow_rellocation, bl=None",26132.66395125275,100174.32169613328,69.29317740938725,738,0,0,2.6837805325731967,19,172.6803412127341,85,0.0
,"cr=closest, ms=batching, bl=0.01",12976.781268229963,5442.890634114981,125.13898043586278,684,0,720.7005896883622,2.652090029611062,8,41.50854183219825,93,0.0
,"cr=closest, ms=batching, bl=0.05",13541.56739995715,5638.283699978577,163.34092973633477,743,0,1121.3419889065997,2.2046123895436485,76,138.36689644746644,75,0.0
